iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72],data_log_copies[73],data_log_copies[74],data_log_copies[75],data_log_copies[76],data_log_copies[77],data_log_copies[78],data_log_copies[79],data_log_copies[80],data_log_copies[81],data_log_copies[82],data_log_copies[83],data_log_copies[84],data_log_copies[85],data_log_copies[86],data_log_copies[87],data_log_copies[88],data_log_copies[89],data_log_copies[90],data_log_copies[91],data_log_copies[92],data_log_copies[93],data_log_copies[94],data_log_copies[95],data_log_copies[96],data_log_copies[97],data_log_copies[98],data_log_copies[99],data_log_copies[100],data_log_copies[101],data_log_copies[102],data_log_copies[103],data_log_copies[104],data_log_copies[105],data_log_copies[106],data_log_copies[107],data_log_copies[108],data_log_copies[109],data_log_copies[110],data_log_copies[111],data_log_copies[112],data_log_copies[113],data_log_copies[114],data_log_copies[115],data_log_copies[116],data_log_copies[117],data_log_copies[118],data_log_copies[119],data_log_copies[120],data_log_copies[121],data_log_copies[122],data_log_copies[123],data_log_copies[124],data_log_copies[125],data_log_copies[126],data_log_copies[127],data_log_copies[128],data_log_copies[129],data_log_copies[130],data_log_copies[131],data_log_copies[132],data_log_copies[133],data_log_copies[134],data_log_copies[135],data_log_copies[136],data_log_copies[137],data_log_copies[138],data_log_copies[139],data_log_copies[140],data_log_copies[141],data_log_copies[142],data_log_copies[143],data_log_copies[144],data_log_copies[145],data_log_copies[146],data_log_copies[147],data_log_copies[148],data_log_copies[149],data_log_copies[150],data_log_copies[151],data_log_copies[152],data_log_copies[153],data_log_copies[154],data_log_copies[155],data_log_copies[156],data_log_copies[157],data_log_copies[158],data_log_copies[159],data_log_copies[160],data_log_copies[161],data_log_copies[162],data_log_copies[163],data_log_copies[164],data_log_copies[165],data_log_copies[166],data_log_copies[167],data_log_copies[168],data_log_copies[169],data_log_copies[170],data_log_copies[171],data_log_copies[172],data_log_copies[173],data_log_copies[174],data_log_copies[175],data_log_copies[176],data_log_copies[177],data_log_copies[178],data_log_copies[179],data_log_copies[180],data_log_copies[181],data_log_copies[182],data_log_copies[183],data_log_copies[184],data_log_copies[185],data_log_copies[186],data_log_copies[187],data_log_copies[188],data_log_copies[189],data_log_copies[190],data_log_copies[191],data_log_copies[192],data_log_copies[193],data_log_copies[194],data_log_copies[195],data_log_copies[196],data_log_copies[197],data_log_copies[198],data_log_copies[199],data_log_copies[200],data_log_copies[201],data_log_copies[202],data_log_copies[203],data_log_copies[204],data_log_copies[205],data_log_copies[206],data_log_copies[207],data_log_copies[208],data_log_copies[209],data_log_copies[210],data_log_copies[211],data_log_copies[212],data_log_copies[213],data_log_copies[214],data_log_copies[215],data_log_copies[216],data_log_copies[217],data_log_copies[218],data_log_copies[219],data_log_copies[220],data_log_copies[221],data_log_copies[222],data_log_copies[223],data_log_copies[224],data_log_copies[225],data_log_copies[226],data_log_copies[227],data_log_copies[228],data_log_copies[229],data_log_copies[230],data_log_copies[231],data_log_copies[232],data_log_copies[233],data_log_copies[234],data_log_copies[235],data_log_copies[236],data_log_copies[237],data_log_copies[238],data_log_copies[239],data_log_copies[240],data_log_copies[241],data_log_copies[242],data_log_copies[243],data_log_copies[244],data_log_copies[245],data_log_copies[246],data_log_copies[247],data_log_copies[248],data_log_copies[249],data_log_copies[250],data_log_copies[251],data_log_copies[252],data_log_copies[253],data_log_copies[254],data_log_copies[255],data_log_copies[256],data_log_copies[257],data_log_copies[258]
1,1,4.126430345829688,4.81269135448611,5.04233585406804,6.676303747450286,6.484774737273713,5.226256369233414,6.348697044463911,5.380781929152722,8.196703638039326,6.7370356557101285,5.024046894432279,5.701183516610708,4.101763106162382,6.053119234161843,7.937000478643348,3.446680164023389,4.092812090913274,6.275009395593116,5.6720777693545195,7.0321252812377395,3.593582227177628,6.798410336503858,5.58491380901407,6.8703675737914,6.07811657298762,5.549203910012929,6.138032433183115,6.806199689671346,6.4404459824250875,4.598396951914267,5.054692563094147,7.016554448578321,5.697792589942242,5.697975890379151,7.336724074290345,7.03527000321959,6.395123347793022,5.775727628182136,5.660789381539564,5.270135920854473,5.968273055415632,7.0051248714586825,5.3679254637155225,4.3224052257864205,8.787058530494368,5.960134499801452,4.675918980413984,6.511134342403546,10.227621580787785,6.082242034869471,5.230249888217279,6.899359482082641,6.397649884586105,6.383369114654432,7.739848915542155,9.244580611539089,5.405229591560329,8.9502178377214,6.892384533108057,3.4249835550220786,9.327580920279123,3.763825319311741,7.567920929702492,7.072152590936543,4.202684908168139,5.998045911614964,5.05796717453361,7.279965273726847,8.5159106973603,10.819646022785424,7.211649456184119,8.305105745493083,7.741753963068014,7.835670863614694,7.548431271889915,9.449031294612286,7.811867847754683,7.526196763045592,9.421430823447354,5.69625780136729,10.442802173944752,9.043649139021046,9.369367519411465,4.774865876386052,7.611890547901211,5.100817847221885,5.436696294300723,5.434534189895038,5.974539014020926,6.018660331216245,6.490138755765953,6.860270185777194,9.209589093852982,7.945706563137268,5.168412047157267,3.8387227649838422,9.304486214625948,7.631232655179763,6.059686885498552,7.866578751981416,4.931101210658516,8.126317367450444,6.49719103958643,6.582059712924897,5.525381792458077,6.62808932445449,5.989003508608137,6.268139845025839,3.6835982459688315,7.259046728125401,5.590184330364613,4.4148340043654635,5.499077647501652,6.177513065431824,2.6357357359523297,6.407509040881343,7.937879269758771,9.047365542599785,5.805710068512315,5.702154122583659,7.540592426207904,5.077361100129461,4.902967857428708,8.027435506641542,8.75758083242188,7.7537142458289185,6.605723938729562,5.637443705510159,6.822179144042663,7.570817148810868,2.8606745301602228,4.3081706213478554,5.054472159380466,6.827953200973194,4.739827813872371,6.938867122647994,6.111050072129302,7.693099191214904,6.660303327452143,5.245305254593098,7.313284911755138,5.001757183397874,5.7104419255826,4.324124378555544,7.082902343144664,6.3685528929081725,7.027853696458592,10.519691093616343,6.368403427363294,7.144107749697579,7.67053805850395,5.312887948922835,8.123272044094147,7.304775824717347,7.465113782659682,6.741791960112579,10.033723849963794,8.736785484429452,7.162823384132366,7.766862307573862,7.517372305303829,8.570446332520028,8.197446148593587,6.229651857271158,9.747965891710262,8.255039025152438,8.570447726592453,9.467543924690505,9.434179359984064,8.61885447260241,9.927208514669323,3.4609003030127177,2.695844019026759,10.600441461052823,9.80297175134196,5.180265468624039,7.555363521373442,5.237448980587931,7.935048844138313,5.096713682398977,5.241777252895559,7.3023528008140755,7.850131202691456,7.4786201624995625,6.903361868694522,5.188230132029175,4.222738797537039,6.680366440051956,5.111188933148373,5.185525566471507,5.803789089921226,8.36915538408684,3.557178748224329,6.078418895262634,5.126118365396206,5.838770643859759,5.061021959903584,3.7652642327708508,7.685608727094763,7.472299972382359,9.378129416467832,6.089022762419775,7.888778077368774,7.5639081160529855,6.534227513975112,5.5033668252878,6.200054363088469,4.97933717168977,5.677313728194617,4.910464998141011,6.869829068178566,5.8112261047080125,7.559916139982338,5.441246596012991,5.06000377437665,5.15840200219499,6.805661058253529,6.655768057687573,5.761321521658189,3.7039016880596973,5.016173591789485,7.949990156482147,7.46890639570363,6.672378872084139,4.905971490941631,4.583096587934875,7.873120249091699,8.546333943767308,6.418467002394843,8.931602084758822,6.809359420216512,5.539394631202569,6.840974381930326,6.834511210591947,8.641911348000354,6.501873741903333,6.934641278709659,6.0636748625262555,8.76908257086722,7.98885080101897,9.517095217624764,9.310224869402711,8.59690441603442,8.742727132897146,6.75409501954004,7.504652006014523,8.297136415162461,7.176166439275345,8.413957365292985,7.918494343091348,5.771036552985445,10.60282683515195,8.198715523105333,11.673673841096088,8.511517538659307,11.104595701781076,8.823474563650041,8.39570116545169
2,1,6.245570875122886,4.961844615316177,6.504604574487777,7.328815252655117,5.874856332260094,7.1383707003599,5.465806781884184,6.278872612822439,7.460691160891881,5.18050758979773,6.613135413350292,5.419806530696831,8.658616955369826,6.1245458774722445,8.949197531092612,6.164285000622405,6.945757523288539,6.774725791304553,6.824968764804428,1.6376410226999827,4.670571980889597,7.882827845914411,6.780455276370481,6.6382452774223095,6.329946789640715,7.577895557224762,6.40198636149622,6.730653182603583,7.430495838052458,5.55861421624294,7.614096949619533,7.19466302309758,7.193918314264292,7.2379481574925055,6.252361072575903,8.274583236674165,8.101708897738657,6.124116352634814,3.0253511774462067,5.916339227962499,3.6230506310118744,7.01570576141006,6.45659236536676,3.4371267828692744,6.389988997291851,4.850102118518281,3.9298608653944824,4.724775395380339,6.1652852642449565,8.708244782745146,7.957976110634149,7.754166486952062,5.178377249786631,6.267580907430349,7.981713252535869,6.6330359880720415,7.26121077995369,7.137310025449878,7.749172936525772,4.400003326244573,6.487242877227709,5.820272322310581,8.796041136052992,8.543065873753257,10.014149202037274,8.381254439155178,8.493990950514398,8.249597769020633,10.019581214694583,7.578018406184678,9.420823516275295,7.448402191947277,7.6831398756606015,11.317457904465625,9.264085004239988,9.410015488510957,8.343661201224899,7.7771507573525955,12.620349987591439,7.943113238443936,6.9477427495635125,7.9091131837348705,8.348907096551706,9.082496561691382,11.650432912168565,4.230279805454248,7.592446204131466,5.827154834522359,8.186324966656393,3.1803552070445162,5.449663311561683,5.32021145720819,5.299609632012456,6.866114394258149,5.5827931645421085,7.874794626886805,6.297744774693379,6.055802992768604,5.120971014721151,6.754888767311444,9.49262078109651,4.666715944078582,6.611470144744014,6.424269479112164,6.0107745505524255,6.025509890261514,6.4657152171085865,5.091763430251949,7.952458186174052,7.569500842650208,6.098595481126131,7.879472796877618,7.49872336478909,5.939671095043289,6.945320968207646,7.194024439773211,8.246900258790111,5.909760523174841,4.375542262864287,8.283893377874842,6.11595837803702,5.498279364547254,6.480198759504978,5.613497433523095,4.247506908708974,6.816735573307588,7.469836986398274,6.300463189339895,4.57297493339153,6.385921543233015,3.765093960430591,4.855962426326954,5.9904610308374675,8.477756576569373,7.117370327989253,4.961842072304247,5.934319770250134,4.5207343560677025,7.15695626395576,9.667842865744834,5.786844953830926,6.825330417753197,7.384031349931053,7.310618064465519,6.186870960858254,6.2318068711893995,5.0948887485497405,6.196708625865463,8.920765439658908,8.182477690454714,7.77223945759977,11.648826734185622,6.238678735731249,11.456824575665483,8.71696979836338,8.229765134289183,8.980112403241536,8.787452303175531,7.343836817638526,7.3088433536151225,9.649040965586703,7.791003583268005,10.12027994430376,8.535641272659824,6.689027150194629,7.775167883959003,7.822593502500078,11.140305796375081,9.230956185894271,9.109550600776304,10.56162481991337,6.443691878402654,5.281373760464904,7.725681285313841,6.44821905205627,4.552499119682926,3.0640985231081537,5.677042059972421,6.475943605945418,5.6573886384653695,3.2948211359412465,5.902858948238931,8.206305537231092,8.240374364747373,5.505198604559,5.875306195854527,7.978426474752843,8.205803542488034,8.127024451410367,4.016154043892638,7.158481531864796,5.8110817569229685,5.28828474933292,8.553094384383204,6.379265322366011,4.59373735776424,7.765488148967495,7.075224274161274,8.536935888758848,6.057266865038105,8.164038673064438,5.636623392567646,4.9768699405546695,5.869023323417413,3.095089894765164,6.127135535415232,5.9680060917985855,3.6908844046090192,5.665795522858669,4.195332213402759,6.98939617710006,5.430890464365101,4.3059537974148325,5.351552357691142,5.232781873223856,5.706322826600617,6.362583739970042,4.068330484370316,8.829498608130447,6.672578813771503,7.265993619693706,5.886565714334623,8.858249089807051,6.42184562936195,2.8364577424703112,8.35398429242871,7.884563242792792,7.078474255286151,5.28862987971464,6.488871504842661,8.082748571196934,4.929978212393908,8.367681048980785,9.879305270399007,6.487649721839945,9.224905570936452,4.566038791677057,9.761183770922667,8.198252750038298,10.026335500529777,8.460804223999604,9.68183177729496,7.43518585108408,7.416410425135061,7.548937182882091,7.022787141141844,7.892065716376647,8.8460212438306,10.083498027133828,9.506765030194824,7.200261440259452,9.085927112416671,10.058172042176258,6.638108316203779,11.020587833335425,7.7609279552277,7.795506931892604,9.084883127674438
3,1,7.905896794293836,4.828755053606085,7.343991662244695,6.323987138092505,6.064562801870722,9.237453549203204,5.758429807353063,9.485063979294592,4.543340820150287,5.620996188416209,8.542382660363742,6.7486723515252605,6.6389768289145925,5.974978558937229,6.0463922092267675,6.706657267781315,5.56036126389042,1.866299391683504,7.2002630489835315,7.93676492247926,6.096045918382536,8.057352676069778,4.681010796489917,6.465418852405814,6.275060909286868,7.1491121299606535,5.791236086259653,9.087414038059752,6.5301587590028225,5.643745495348586,5.578006713046038,6.7043539349367425,6.719786820160542,7.103636158694668,7.473180806973416,4.791242028186378,7.704812900765436,7.102180186840875,7.107501934585139,6.067231494213637,7.509910896717699,5.290441296292845,4.6822418758095665,6.291298055139229,6.960171589090967,7.250831207785663,7.581621567606833,5.8240750457876524,7.029809763309059,8.49075667264975,6.366153840365172,5.641075331893202,5.010956220489822,7.1441002739295865,7.199144087847076,7.358023835936304,4.356280074521759,9.798985426568562,5.178632842286811,7.695204615081579,6.045148848545123,4.051724276652776,6.965570223932641,6.337461851256104,6.783856652713488,7.153062877060714,8.786367340256552,8.09853788499381,6.7921304155382884,6.753736950909296,7.95353380157509,8.567715206700777,9.331847444408588,10.149726800426,9.701051105754438,7.225538633963109,7.8303676503084905,8.754691580223747,7.090093773236024,5.7259795791330665,8.748938071035269,7.8247704377532425,9.186131237527851,7.067384971880347,8.113667010463379,6.316330370768032,4.240265295201579,8.057252546764351,2.948486767746538,8.0967220954301,4.893482019860256,7.078923767883094,8.65481376609148,3.0269328206036192,7.352270510646663,7.903914302125875,6.164155456528607,6.966441310277363,6.758976977734848,8.699254529161678,5.431063070366271,7.550662338571757,7.880973617143943,6.4450871707214485,8.312659930282413,6.063618446751013,5.2743317167055945,6.56594875244121,5.884072639999913,6.759321611469204,8.153211970351208,4.912625730694074,6.620051597740541,8.09543166411378,8.738437492741799,7.481092713391217,6.58560079239144,6.148432753662634,8.361910831390782,6.38363335869052,4.922645190765593,4.6581972892502765,10.58108171660977,5.351134780008522,7.675159266384088,5.785735622597262,4.691162764477493,8.087269409860156,6.83867868566619,6.414890039225068,6.250867878936624,9.485295131174047,5.923027095413563,7.682698130748259,6.76855198391817,4.673006805450788,7.186271193437291,6.259160290361276,5.7484847042590275,6.14750768818662,6.5293137843409985,7.591199610462362,5.224805407253188,5.6616447985944935,8.552522804625815,8.024367470702341,2.79859663602032,8.000513925298327,7.392665157877387,8.023462747680812,8.604035642908883,8.218878970742152,7.18946842506482,6.998299635032364,5.609835915363025,6.621297775911756,5.950245597711936,8.16853352641722,4.590969788176002,6.043411106127032,8.624878512159183,7.068146759853435,11.033485973684472,7.477956421585072,9.593975082616005,9.61475725635467,7.824368547038613,8.99068274522443,7.361080854659441,7.0319511935622145,9.150905633961106,5.010592089001174,5.742096073187315,5.662818702980682,4.509840369898551,8.44919946006081,8.227598728371143,5.305740498652265,5.908241847591507,3.1264808036121003,4.858058219929379,5.269523932193377,7.372068944330694,6.775172573990673,6.987953999296177,7.3786950787810275,6.987618789494197,5.261203416691724,6.594331580726054,4.413789454007081,4.837900295582125,8.286529877473482,5.740187435191931,5.8315605897814935,6.1849530040626215,5.925529227547391,4.989242342431636,4.817441683773138,7.616281502709568,6.49261862898698,5.883184017668365,8.312412262801006,6.0502861970519115,7.601037450201746,6.370443742203768,7.473854271356222,6.807380183968109,6.298950965766876,7.623993504508315,4.4307607394311646,7.038261026370863,5.965790579631192,7.657456572896221,5.832438691702935,6.904013831110485,6.483859905839098,8.497544138050461,6.271361218408548,7.02359089156681,6.403165065295109,6.1474922977639475,7.9912407936863605,8.347502671120132,5.75036241665984,6.180609376236987,7.335737421230784,5.351489979800365,7.176841360488807,7.311018025871517,4.924598227884827,6.1003797239828925,6.547373305202713,5.50388793468001,7.0503960239535886,7.8593028286483815,6.561688668619851,9.581829360318773,6.094859170887927,6.966772037962132,6.744456005351796,6.570926388321745,8.365260288430179,8.173423290488282,8.959619120805444,9.308731603465104,9.705073876052149,7.164150688031791,9.98997242883552,9.03107301405658,7.942753297495256,9.565180715883937,7.6603875066640255,5.991846052648539,8.100741836763035,10.713430529294568,8.656573183013869,8.404806168973266,8.81743768226616
4,1,7.287412746883064,6.818876308784577,6.270346411666237,11.435850757728609,6.433881623610746,6.320342106296456,8.231660026543334,8.778799274773178,7.584494995230199,3.3934788029476946,4.036495245449164,8.899279763922042,5.97680810219962,7.380318400498742,8.983321904163432,4.9267068174268065,5.971043847941797,6.932734785786171,7.52809652491861,3.9741335695594597,8.729619437673497,8.58494539193772,6.549890060739135,7.52840296555158,7.615701468332205,8.099645202213246,5.170286562090155,7.862970714761772,0.814791227307083,6.75513526044946,3.5068789018942703,7.618750241169943,7.277244384926245,8.251079302972904,6.038812613605139,8.342716078171915,4.519441338774378,7.215598960930273,5.928909654048328,6.4163473295261575,8.423048419809,5.941397629914162,5.835060859169218,5.86674494434821,7.528945252747576,7.592897809966782,6.1357563436886755,6.9116586786427545,7.387195288581549,7.229863741438369,9.990530641269888,7.216829317479679,6.234809343399693,4.858742032317292,6.540972117879634,6.240704012462086,4.416051303679591,4.777285630785552,7.121086058354478,8.921865567005531,6.905792346998117,7.39552032162967,6.417365843765943,8.977008783811801,8.391591299287382,8.736217464431245,10.082003213249504,8.670165529770479,8.999618056300504,8.154340176969205,6.656514917912035,7.660400309956302,7.65927501387961,11.737006259075105,7.779105096049633,7.403141552240854,9.35733612223381,8.824171144533585,6.931006310771524,8.474012810202964,7.951735355467617,7.7629733645883405,7.457197643002809,7.891795411771843,6.7239652602111715,8.200367214036465,6.645520190011964,5.101913734531592,7.406542516871745,6.952240964743699,3.4106181129707176,9.057672542102885,7.623989792416505,4.827788459571611,5.228647165690877,7.247206250056532,5.653729056613468,7.414144666053913,4.342390688164318,6.173768057751566,6.895711070433629,6.908373646048843,6.067873280514116,6.625494303795536,8.705810825201336,5.598622537830191,7.642948900462573,4.894212360969925,8.280276096290518,8.265018373099675,7.333286404413738,4.760267928484984,9.084588025443256,5.624773977392094,7.1847255284157505,6.9123504142914864,8.082320190112737,7.26880551983677,8.035732385867483,4.775923624959599,5.420654740593548,7.027794343055657,4.651585113469994,7.731977053965777,3.743968962222765,7.1174421357699496,4.514573999178385,5.739520869151108,6.685530105852962,6.071678410979603,5.507906954410391,6.27729442964669,8.177450928312258,5.961668797415685,7.183950085581585,4.404563747871111,3.871934239886184,8.186406369716368,6.706446611802309,5.248524282992689,5.859404647048361,6.48607641906712,7.489717864877509,6.464045981793106,9.187733125809777,6.632129137389249,4.992571488757941,6.85166889202364,7.311882852563273,7.411862684582447,5.335962598585475,8.607636295726703,8.089575812242781,5.829949373612891,7.346398631060732,8.880627260201335,6.933765178724989,8.032219919740838,9.429556799428605,8.439081776144072,5.340411185946605,8.585916792182914,4.849712777111232,9.1512056399131,5.9383146598103975,11.306331870824575,6.453239530213195,7.465473602115675,5.509772253035999,4.187621773651144,9.091925697677958,6.060455086585492,6.024871912206032,7.5648224558989625,6.149246928321272,6.722958946122808,7.738325026168595,7.469479055134408,5.676720933900186,6.515627604232748,10.834900221115367,5.040896917756098,3.7373737759187815,4.946387038345893,5.507630665189013,5.872867379463397,7.706094966399204,4.232024313021374,8.605836146198554,4.457332699612665,7.499577715463527,8.062353155194899,7.59875363024517,7.721901407344146,5.836149225669486,5.320372165763995,5.735244186509822,7.437122056389793,5.691588691264211,5.214967674020904,7.159430082913019,7.1779077755567275,7.873138931142797,4.5223783702413725,8.45494705469107,6.79538192303585,6.894795914132552,6.521008473377442,7.345347158083027,5.272648559270078,8.429789930184201,6.1807733521879795,4.2990123628157955,8.184471788146686,5.6385164024285235,8.328861777232428,6.68021229446588,6.7583626192276816,4.262154293180322,6.312832254617539,6.918502627941577,5.889985328555827,8.923631095649451,7.153159539831649,4.827567294601801,4.606426410634011,7.762135003776892,5.604178274075591,6.820543657419298,5.661383789516527,9.538657825825348,6.424580468022964,5.597258174189136,5.9261617273645815,6.963565724957328,5.557995056330882,6.865066132732897,6.437671752517347,10.3186560419479,7.129743443956269,7.413355328689082,8.713818896245908,5.236978162771539,7.446804677603593,8.31057012538789,5.767802529497715,9.956195533646744,8.724769126729237,7.8857543978567195,9.097551191853757,7.006693373136254,9.913729064805302,7.96043805324739,9.418110916202824,9.073076008784145,7.981078487861541,7.146579496957939,10.03534002638632
5,1,4.977092743664277,7.043016809549945,5.828445251630123,7.38191720357202,6.724717060055572,5.911818995040901,5.717448027424095,9.884327938698615,4.661341326407477,5.876655332353791,7.393381790446219,9.292370449456822,4.287435590015694,6.425789646695665,6.8192103180363866,9.386194926876252,6.325640321763532,5.5841703394597655,-0.9868996027127714,5.886736533838031,8.207922345748377,6.194385706211694,4.810828123183242,5.861605634916507,5.659259758688295,5.4354723520401285,5.251983743655672,4.260645783332233,4.553863032210598,4.229434201307523,7.687596537967968,4.300220807811742,7.953260124934402,6.458731033608384,9.473901167440692,5.867117393942579,8.715909400528098,7.558140524096685,6.644038649027372,5.945973801425567,6.04489537281501,8.03512141567671,4.371783729932468,6.397044472829772,5.266970999361835,6.199787070087047,8.167469993131906,5.515856060259837,4.791555503750249,7.5585079232658465,5.0727379424299635,6.967801468650604,6.58646042121412,6.003624487345918,7.637304626581542,9.246599939471125,7.5360172868441335,7.580129128672134,5.871924425788326,6.27396519867162,8.451923413403225,6.14500599492734,7.644317392561999,8.566042239357605,5.13104456541788,8.185347224078802,11.390075617030183,6.307563583473858,6.860954866857909,6.032980195104139,8.044503548542858,6.69124602303787,10.252641042314025,9.726878018895954,7.196167348648537,9.33293887005205,9.387083805474273,11.218479139201976,9.08387068142228,6.997641933147862,8.074132427443786,9.522332434726207,9.613893333893097,9.087603990995484,6.2767204598438875,5.255965335723577,6.091793701160095,4.9522726824351135,4.9177456483087605,6.393047863913702,7.820954751527385,6.46078339798183,4.832238572100636,4.800890548470609,7.717931831508212,8.557772755724399,6.000410709996857,6.733635614996379,7.320050590968464,6.3554912845849625,6.526959405783524,7.788246510750418,7.489998490259545,7.475538607177927,8.96793867593349,9.376103535769806,7.717486804661629,9.652847388176474,5.087983207584406,6.728376462900764,8.261488763947622,8.497904028190174,6.370975685272153,5.067870484056295,6.010968069915402,5.7204331157249815,7.430805620425472,5.455409216114514,5.1595094699717805,9.1870963006451,5.37065709928439,6.128101056627097,5.733885899440529,4.3945318334880605,7.002837100740645,7.097600213774065,6.562712391537179,6.750496347755407,7.334804741234068,5.808004950387722,5.02799510458258,5.183407314717211,7.087139184516793,7.172235488030612,7.050475864508062,5.645702681461618,5.796657804027437,2.619023297551169,5.832513560817706,7.0664470325516975,5.655767858653059,6.530312456980989,5.835286511682293,5.982480921420056,7.217722417953747,6.579404433872075,6.590344950257189,7.359203223524967,9.515543509418169,9.053696433308673,6.723198662993497,8.509969545430415,8.507069092039739,7.50722663456048,6.7738215130320425,7.331515974412786,7.742814905214889,8.019727058963419,7.6772210001734145,8.681597929015155,6.102697351912431,6.723354694501534,7.625789398775807,3.9786454076050166,9.640459621649402,9.447410885861753,9.25091205904216,6.736174154074117,8.087627325384902,8.643690691024345,9.806408844081563,5.312233465724047,10.484867463076604,6.688846450206118,5.154384695132983,6.466232679090167,7.174869867073128,6.316375147950604,5.0927886052317834,5.533824296967907,9.10405133349936,4.346071872505814,7.050482157412828,6.639487557325773,5.576785842681727,9.37663249383759,6.918676073895843,4.107244710727587,10.318882042321642,7.334332190205961,6.2986546463666,5.788733076845346,4.748877618716261,5.595643482749894,5.083976430345372,5.856311648133115,6.535937053717371,8.119447018267332,7.433198476536882,9.785072054044168,7.113410059615974,4.415075925589342,7.01666006536507,7.189112792613647,7.390300149256274,8.762152440318467,6.543805004405971,5.69121079435969,5.056605735383747,5.246304701683673,5.040468346077558,4.045546211467393,3.388063922234936,6.1686865249762555,2.7226077975670613,5.08690273220013,9.885151473013282,8.145581583713543,5.922790874462173,6.585093417232241,5.556506859643892,7.717145305258883,4.920910337630686,8.203295610613164,2.9963595910646648,5.416127246621888,7.668832020660648,6.328889127342678,5.920433630094638,8.44700968773203,8.922155808116578,5.09829795398009,8.172008586370335,6.248453891140792,6.795742749727912,6.833451358413948,7.738248587824496,6.12085254859768,7.008206961769487,6.982890182745917,8.672140682611552,8.487956463266691,9.753638849911951,7.667825114407427,6.495723278252043,9.777705377863494,8.635420453014893,7.438623778018609,7.061475333834428,4.211319681725518,9.544938035417026,9.021855558518341,8.174992922946764,9.374741184667101,8.03749029776256,8.100847038979762,9.642534040000676,8.853725409717558
